time,symbol,expiry,strike,option_type,features,label
2026-05-14 07:11:00+00,BANKNIFTY,2026-05-26,54300,PE,"{""pcr_oi"": 0.7825897022796453, ""atm_ce_iv"": 21.068519219877796, ""atm_ce_oi"": 126720.0, ""atm_pe_iv"": 22.380094145376255, ""atm_pe_oi"": 102210.0, ""atm_ce_ltp"": 924.8, ""atm_pe_ltp"": 809.45, ""atm_strike"": 54300, ""delta_skew"": -0.49737401709401713, ""pcr_volume"": null, ""atm_ce_vega"": 39.63356, ""atm_pe_vega"": 39.64973, ""index_close"": 54286.9, ""iv_skew_otm"": -4.719988067398916, ""time_of_day"": -124, ""atm_ce_delta"": 0.53968, ""atm_ce_gamma"": 0.00019, ""atm_ce_theta"": -41.58895, ""atm_pe_delta"": -0.46218, ""atm_pe_gamma"": 0.00018, ""atm_pe_theta"": -28.84031, ""index_rsi_14"": 44.483362521890854, ""is_expiry_day"": 0, ""days_to_expiry"": 12, ""gamma_exposure"": 2872.6491, ""is_mid_session"": 0, ""theta_pressure"": 352.07761999999997, ""index_return_1m"": -0.00003315607115284828, ""index_return_5m"": -0.000012894288935172851, ""is_open_session"": 1, ""atm_ce_oi_change"": 38220.0, ""atm_option_close"": 810.1, ""atm_pe_oi_change"": 31020.0, ""index_return_15m"": 0.0001962184196587173, ""index_trend_ma_9"": 4.86111111111677, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": 9.992857142853609, ""index_trend_ma_50"": 69.80299999999988, ""is_monthly_expiry"": 1, ""ce_oi_concentration"": 0.3597387302064367, ""pe_oi_concentration"": 0.27940079756710773, ""atm_option_range_15m"": 37.89999999999998, ""atm_option_return_1m"": -0.0003085086690936015, ""atm_option_return_5m"": 0.013765486171943436, ""index_volatility_15m"": 0.00032364222722957176, ""selected_security_id"": 67214, ""atm_option_volatility_15m"": 0.012153936103706705, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009701502424063013, ""pe_iv_slope_across_strikes"": -0.00022624913529571637}",0
2026-05-14 07:10:00+00,NIFTY,2026-05-19,23700,CE,"{""pcr_oi"": 1.2206517018214103, ""atm_ce_iv"": 15.527185118318473, ""atm_ce_oi"": 4068740.0, ""atm_pe_iv"": 17.399560008665738, ""atm_pe_oi"": 4446520.0, ""atm_ce_ltp"": 182.1, ""atm_pe_ltp"": 194.3, ""atm_strike"": 23700, ""delta_skew"": -0.48182715447154467, ""pcr_volume"": null, ""atm_ce_vega"": 11.4265, ""atm_pe_vega"": 11.42687, ""index_close"": 23680.2, ""iv_skew_otm"": -2.9316863864730465, ""time_of_day"": -125, ""atm_ce_delta"": 0.51199, ""atm_ce_gamma"": 0.0009, ""atm_ce_theta"": -19.86095, ""atm_pe_delta"": -0.48844, ""atm_pe_gamma"": 0.0008, ""atm_pe_theta"": -15.36976, ""index_rsi_14"": 42.670807453416266, ""is_expiry_day"": 0, ""days_to_expiry"": 5, ""gamma_exposure"": 92370.03425, ""is_mid_session"": 0, ""theta_pressure"": 306.58007, ""index_return_1m"": 0.0002745662908628562, ""index_return_5m"": -0.00009922917929017546, ""is_open_session"": 1, ""atm_ce_oi_change"": 1611155.0, ""atm_option_close"": 182.25, ""atm_pe_oi_change"": 3064490.0, ""index_return_15m"": -0.0008038229057881272, ""index_trend_ma_9"": -2.438888888889778, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -8.335714285713038, ""index_trend_ma_50"": 2.8760000000074797, ""is_monthly_expiry"": 0, ""ce_oi_concentration"": 0.2611503491943464, ""pe_oi_concentration"": 0.2983608565988448, ""atm_option_range_15m"": 28.400000000000006, ""atm_option_return_1m"": -0.013531799729364006, ""atm_option_return_5m"": -0.05078125, ""index_volatility_15m"": 0.0002933123521632193, ""selected_security_id"": 51366, ""atm_option_volatility_15m"": 0.02315624273144982, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.000988276469255687, ""pe_iv_slope_across_strikes"": -0.0010087495391473827}",1
2026-05-14 07:10:00+00,NIFTY,2026-05-19,23700,PE,"{""pcr_oi"": 1.2206517018214103, ""atm_ce_iv"": 15.527185118318473, ""atm_ce_oi"": 4068740.0, ""atm_pe_iv"": 17.399560008665738, ""atm_pe_oi"": 4446520.0, ""atm_ce_ltp"": 182.1, ""atm_pe_ltp"": 194.3, ""atm_strike"": 23700, ""delta_skew"": -0.48182715447154467, ""pcr_volume"": null, ""atm_ce_vega"": 11.4265, ""atm_pe_vega"": 11.42687, ""index_close"": 23680.2, ""iv_skew_otm"": -2.9316863864730465, ""time_of_day"": -125, ""atm_ce_delta"": 0.51199, ""atm_ce_gamma"": 0.0009, ""atm_ce_theta"": -19.86095, ""atm_pe_delta"": -0.48844, ""atm_pe_gamma"": 0.0008, ""atm_pe_theta"": -15.36976, ""index_rsi_14"": 42.670807453416266, ""is_expiry_day"": 0, ""days_to_expiry"": 5, ""gamma_exposure"": 92370.03425, ""is_mid_session"": 0, ""theta_pressure"": 306.58007, ""index_return_1m"": 0.0002745662908628562, ""index_return_5m"": -0.00009922917929017546, ""is_open_session"": 1, ""atm_ce_oi_change"": 1611155.0, ""atm_option_close"": 194.55, ""atm_pe_oi_change"": 3064490.0, ""index_return_15m"": -0.0008038229057881272, ""index_trend_ma_9"": -2.438888888889778, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -8.335714285713038, ""index_trend_ma_50"": 2.8760000000074797, ""is_monthly_expiry"": 0, ""ce_oi_concentration"": 0.2611503491943464, ""pe_oi_concentration"": 0.2983608565988448, ""atm_option_range_15m"": 21.5, ""atm_option_return_1m"": 0.015396659707724516, ""atm_option_return_5m"": 0.038430744595676636, ""index_volatility_15m"": 0.0002933123521632193, ""selected_security_id"": 51367, ""atm_option_volatility_15m"": 0.016534249938668692, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.000988276469255687, ""pe_iv_slope_across_strikes"": -0.0010087495391473827}",0
2026-05-14 07:10:00+00,BANKNIFTY,2026-05-26,54300,CE,"{""pcr_oi"": 0.7833166310759927, ""atm_ce_iv"": 21.536514671208653, ""atm_ce_oi"": 128040.0, ""atm_pe_iv"": 22.08377453891118, ""atm_pe_oi"": 101730.0, ""atm_ce_ltp"": 940.85, ""atm_pe_ltp"": 795.85, ""atm_strike"": 54300, ""delta_skew"": -0.4959852564102564, ""pcr_volume"": null, ""atm_ce_vega"": 39.64492, ""atm_pe_vega"": 39.6439, ""index_close"": 54288.7, ""iv_skew_otm"": -4.800949510141169, ""time_of_day"": -125, ""atm_ce_delta"": 0.5383, ""atm_ce_gamma"": 0.00018, ""atm_ce_theta"": -42.32213, ""atm_pe_delta"": -0.46116, ""atm_pe_gamma"": 0.00018, ""atm_pe_theta"": -28.37587, ""index_rsi_14"": 53.127354935944965, ""is_expiry_day"": 0, ""days_to_expiry"": 12, ""gamma_exposure"": 2869.38, ""is_mid_session"": 0, ""theta_pressure"": 352.7894, ""index_return_1m"": 0.00022016793562615834, ""index_return_5m"": 0.0003086308857522164, ""is_open_session"": 1, ""atm_ce_oi_change"": 39540.0, ""atm_option_close"": 924.05, ""atm_pe_oi_change"": 30540.0, ""index_return_15m"": -0.00024308541690077815, ""index_trend_ma_9"": 9.144444444442343, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": 12.09523809523671, ""index_trend_ma_50"": 73.94299999998475, ""is_monthly_expiry"": 1, ""ce_oi_concentration"": 0.3603157863440245, ""pe_oi_concentration"": 0.27933125541434833, ""atm_option_range_15m"": 40.0, ""atm_option_return_1m"": -0.01754292701079156, ""atm_option_return_5m"": -0.021133474576271235, ""index_volatility_15m"": 0.0003471430841897699, ""selected_security_id"": 67206, ""atm_option_volatility_15m"": 0.015909238458677068, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009698978398718264, ""pe_iv_slope_across_strikes"": -0.00022577751595215142}",1
2026-05-14 07:10:00+00,BANKNIFTY,2026-05-26,54300,PE,"{""pcr_oi"": 0.7833166310759927, ""atm_ce_iv"": 21.536514671208653, ""atm_ce_oi"": 128040.0, ""atm_pe_iv"": 22.08377453891118, ""atm_pe_oi"": 101730.0, ""atm_ce_ltp"": 940.85, ""atm_pe_ltp"": 795.85, ""atm_strike"": 54300, ""delta_skew"": -0.4959852564102564, ""pcr_volume"": null, ""atm_ce_vega"": 39.64492, ""atm_pe_vega"": 39.6439, ""index_close"": 54288.7, ""iv_skew_otm"": -4.800949510141169, ""time_of_day"": -125, ""atm_ce_delta"": 0.5383, ""atm_ce_gamma"": 0.00018, ""atm_ce_theta"": -42.32213, ""atm_pe_delta"": -0.46116, ""atm_pe_gamma"": 0.00018, ""atm_pe_theta"": -28.37587, ""index_rsi_14"": 53.127354935944965, ""is_expiry_day"": 0, ""days_to_expiry"": 12, ""gamma_exposure"": 2869.38, ""is_mid_session"": 0, ""theta_pressure"": 352.7894, ""index_return_1m"": 0.00022016793562615834, ""index_return_5m"": 0.0003086308857522164, ""is_open_session"": 1, ""atm_ce_oi_change"": 39540.0, ""atm_option_close"": 810.35, ""atm_pe_oi_change"": 30540.0, ""index_return_15m"": -0.00024308541690077815, ""index_trend_ma_9"": 9.144444444442343, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": 12.09523809523671, ""index_trend_ma_50"": 73.94299999998475, ""is_monthly_expiry"": 1, ""ce_oi_concentration"": 0.3603157863440245, ""pe_oi_concentration"": 0.27933125541434833, ""atm_option_range_15m"": 37.89999999999998, ""atm_option_return_1m"": 0.015221748935103955, ""atm_option_return_5m"": 0.009216015941216734, ""index_volatility_15m"": 0.0003471430841897699, ""selected_security_id"": 67214, ""atm_option_volatility_15m"": 0.012255634069770356, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009698978398718264, ""pe_iv_slope_across_strikes"": -0.00022577751595215142}",0
2026-05-14 07:09:00+00,NIFTY,2026-05-19,23650,CE,"{""pcr_oi"": 1.2213980134400428, ""atm_ce_iv"": 15.69645836159747, ""atm_ce_oi"": 1948830.0, ""atm_pe_iv"": 17.496900400362282, ""atm_pe_oi"": 2847195.0, ""atm_ce_ltp"": 212.65, ""atm_pe_ltp"": 169.75, ""atm_strike"": 23650, ""delta_skew"": -0.5253218548387096, ""pcr_volume"": null, ""atm_ce_vega"": 11.30592, ""atm_pe_vega"": 11.32771, ""index_close"": 23673.7, ""iv_skew_otm"": -3.0686145113966496, ""time_of_day"": -126, ""atm_ce_delta"": 0.55975, ""atm_ce_gamma"": 0.00088, ""atm_ce_theta"": -20.16472, ""atm_pe_delta"": -0.44554, ""atm_pe_gamma"": 0.00079, ""atm_pe_theta"": -15.59362, ""index_rsi_14"": 34.27692307692283, ""is_expiry_day"": 0, ""days_to_expiry"": 5, ""gamma_exposure"": 92333.709, ""is_mid_session"": 0, ""theta_pressure"": 310.82889, ""index_return_1m"": -0.0003335923248428239, ""index_return_5m"": -0.00041590048789132307, ""is_open_session"": 1, ""atm_ce_oi_change"": 945425.0, ""atm_option_close"": 215.8, ""atm_pe_oi_change"": 2334475.0, ""index_return_15m"": -0.0007871739190075201, ""index_trend_ma_9"": -9.294444444443798, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -15.523809523809177, ""index_trend_ma_50"": -3.683999999997468, ""is_monthly_expiry"": 0, ""ce_oi_concentration"": 0.26142846540757037, ""pe_oi_concentration"": 0.2984232236642875, ""atm_option_range_15m"": 28.349999999999994, ""atm_option_return_1m"": 0.027863777089783392, ""atm_option_return_5m"": 0.11929460580912862, ""index_volatility_15m"": 0.00029467259985953504, ""selected_security_id"": 51364, ""atm_option_volatility_15m"": 0.03113195010577453, ""recent_high_breakout_flag"": 1, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.000996156916911705, ""pe_iv_slope_across_strikes"": -0.0010115671600354418}",0
2026-05-14 07:09:00+00,NIFTY,2026-05-19,23650,PE,"{""pcr_oi"": 1.2213980134400428, ""atm_ce_iv"": 15.69645836159747, ""atm_ce_oi"": 1948830.0, ""atm_pe_iv"": 17.496900400362282, ""atm_pe_oi"": 2847195.0, ""atm_ce_ltp"": 212.65, ""atm_pe_ltp"": 169.75, ""atm_strike"": 23650, ""delta_skew"": -0.5253218548387096, ""pcr_volume"": null, ""atm_ce_vega"": 11.30592, ""atm_pe_vega"": 11.32771, ""index_close"": 23673.7, ""iv_skew_otm"": -3.0686145113966496, ""time_of_day"": -126, ""atm_ce_delta"": 0.55975, ""atm_ce_gamma"": 0.00088, ""atm_ce_theta"": -20.16472, ""atm_pe_delta"": -0.44554, ""atm_pe_gamma"": 0.00079, ""atm_pe_theta"": -15.59362, ""index_rsi_14"": 34.27692307692283, ""is_expiry_day"": 0, ""days_to_expiry"": 5, ""gamma_exposure"": 92333.709, ""is_mid_session"": 0, ""theta_pressure"": 310.82889, ""index_return_1m"": -0.0003335923248428239, ""index_return_5m"": -0.00041590048789132307, ""is_open_session"": 1, ""atm_ce_oi_change"": 945425.0, ""atm_option_close"": 172.55, ""atm_pe_oi_change"": 2334475.0, ""index_return_15m"": -0.0007871739190075201, ""index_trend_ma_9"": -9.294444444443798, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -15.523809523809177, ""index_trend_ma_50"": -3.683999999997468, ""is_monthly_expiry"": 0, ""ce_oi_concentration"": 0.26142846540757037, ""pe_oi_concentration"": 0.2984232236642875, ""atm_option_range_15m"": 19.30000000000001, ""atm_option_return_1m"": -0.014563106796116408, ""atm_option_return_5m"": -0.08022388059701484, ""index_volatility_15m"": 0.00029467259985953504, ""selected_security_id"": 51365, ""atm_option_volatility_15m"": 0.02264478952160033, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 1, ""ce_iv_slope_across_strikes"": -0.000996156916911705, ""pe_iv_slope_across_strikes"": -0.0010115671600354418}",0
2026-05-14 07:09:00+00,BANKNIFTY,2026-05-26,54300,CE,"{""pcr_oi"": 0.7847101608026991, ""atm_ce_iv"": 21.206704198946763, ""atm_ce_oi"": 126900.0, ""atm_pe_iv"": 22.28071520474958, ""atm_pe_oi"": 101610.0, ""atm_ce_ltp"": 925.7, ""atm_pe_ltp"": 808.3, ""atm_strike"": 54300, ""delta_skew"": -0.49568448717948715, ""pcr_volume"": null, ""atm_ce_vega"": 39.64662, ""atm_pe_vega"": 39.65652, ""index_close"": 54276.75, ""iv_skew_otm"": -4.740629962810637, ""time_of_day"": -126, ""atm_ce_delta"": 0.53792, ""atm_ce_gamma"": 0.00019, ""atm_ce_theta"": -41.79045, ""atm_pe_delta"": -0.46314, ""atm_pe_gamma"": 0.00018, ""atm_pe_theta"": -28.66978, ""index_rsi_14"": 44.08930669800221, ""is_expiry_day"": 0, ""days_to_expiry"": 12, ""gamma_exposure"": 2867.4369000000006, ""is_mid_session"": 0, ""theta_pressure"": 351.30701999999997, ""index_return_1m"": -0.0001105323514376114, ""index_return_5m"": 0.00012529954422296153, ""is_open_session"": 1, ""atm_ce_oi_change"": 38400.0, ""atm_option_close"": 940.55, ""atm_pe_oi_change"": 30420.0, ""index_return_15m"": 0.0003888995892593406, ""index_trend_ma_9"": 1.0722222222248092, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -1.3095238095265813, ""index_trend_ma_50"": 65.26499999999942, ""is_monthly_expiry"": 1, ""ce_oi_concentration"": 0.36111817026683607, ""pe_oi_concentration"": 0.27939232047456536, ""atm_option_range_15m"": 40.0, ""atm_option_return_1m"": 0.01118099231306776, ""atm_option_return_5m"": 0.02011930585683292, ""index_volatility_15m"": 0.0004104943803306963, ""selected_security_id"": 67206, ""atm_option_volatility_15m"": 0.015399159493983433, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009697100514737119, ""pe_iv_slope_across_strikes"": -0.00022553942558631594}",0
2026-05-14 07:09:00+00,BANKNIFTY,2026-05-26,54300,PE,"{""pcr_oi"": 0.7847101608026991, ""atm_ce_iv"": 21.206704198946763, ""atm_ce_oi"": 126900.0, ""atm_pe_iv"": 22.28071520474958, ""atm_pe_oi"": 101610.0, ""atm_ce_ltp"": 925.7, ""atm_pe_ltp"": 808.3, ""atm_strike"": 54300, ""delta_skew"": -0.49568448717948715, ""pcr_volume"": null, ""atm_ce_vega"": 39.64662, ""atm_pe_vega"": 39.65652, ""index_close"": 54276.75, ""iv_skew_otm"": -4.740629962810637, ""time_of_day"": -126, ""atm_ce_delta"": 0.53792, ""atm_ce_gamma"": 0.00019, ""atm_ce_theta"": -41.79045, ""atm_pe_delta"": -0.46314, ""atm_pe_gamma"": 0.00018, ""atm_pe_theta"": -28.66978, ""index_rsi_14"": 44.08930669800221, ""is_expiry_day"": 0, ""days_to_expiry"": 12, ""gamma_exposure"": 2867.4369000000006, ""is_mid_session"": 0, ""theta_pressure"": 351.30701999999997, ""index_return_1m"": -0.0001105323514376114, ""index_return_5m"": 0.00012529954422296153, ""is_open_session"": 1, ""atm_ce_oi_change"": 38400.0, ""atm_option_close"": 798.2, ""atm_pe_oi_change"": 30420.0, ""index_return_15m"": 0.0003888995892593406, ""index_trend_ma_9"": 1.0722222222248092, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -1.3095238095265813, ""index_trend_ma_50"": 65.26499999999942, ""is_monthly_expiry"": 1, ""ce_oi_concentration"": 0.36111817026683607, ""pe_oi_concentration"": 0.27939232047456536, ""atm_option_range_15m"": 37.89999999999998, ""atm_option_return_1m"": -0.012495360633428071, ""atm_option_return_5m"": -0.02277179236043084, ""index_volatility_15m"": 0.0004104943803306963, ""selected_security_id"": 67214, ""atm_option_volatility_15m"": 0.012061582930506581, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009697100514737119, ""pe_iv_slope_across_strikes"": -0.00022553942558631594}",0
2026-05-14 07:08:00+00,NIFTY,2026-05-19,23700,CE,"{""pcr_oi"": 1.222694926715497, ""atm_ce_iv"": 15.599133310488918, ""atm_ce_oi"": 3946930.0, ""atm_pe_iv"": 17.39348462922098, ""atm_pe_oi"": 4484870.0, ""atm_ce_ltp"": 184.85, ""atm_pe_ltp"": 192.45, ""atm_strike"": 23700, ""delta_skew"": -0.4847773170731707, ""pcr_volume"": null, ""atm_ce_vega"": 11.42654, ""atm_pe_vega"": 11.42735, ""index_close"": 23681.6, ""iv_skew_otm"": -2.962849726107578, ""time_of_day"": -127, ""atm_ce_delta"": 0.51528, ""atm_ce_gamma"": 0.00089, ""atm_ce_theta"": -19.95467, ""atm_pe_delta"": -0.48547, ""atm_pe_gamma"": 0.0008, ""atm_pe_theta"": -15.37852, ""index_rsi_14"": 43.30218068535825, ""is_expiry_day"": 0, ""days_to_expiry"": 5, ""gamma_exposure"": 92219.82835, ""is_mid_session"": 0, ""theta_pressure"": 307.67778, ""index_return_1m"": 0.00009079602777926924, ""index_return_5m"": -0.00028495019703778443, ""is_open_session"": 1, ""atm_ce_oi_change"": 1489345.0, ""atm_option_close"": 184.45, ""atm_pe_oi_change"": 3102840.0, ""index_return_15m"": -0.00016676834610134566, ""index_trend_ma_9"": -4.200000000000728, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -8.971428571428987, ""index_trend_ma_50"": 4.09599999999773, ""is_monthly_expiry"": 0, ""ce_oi_concentration"": 0.2616140858618498, ""pe_oi_concentration"": 0.2981481318194688, ""atm_option_range_15m"": 21.900000000000006, ""atm_option_return_1m"": -0.00646377592243478, ""atm_option_return_5m"": -0.026649076517150455, ""index_volatility_15m"": 0.0002959515044411011, ""selected_security_id"": 51366, ""atm_option_volatility_15m"": 0.024821101840648264, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009960394959497038, ""pe_iv_slope_across_strikes"": -0.0010095564655961161}",1
2026-05-14 07:08:00+00,NIFTY,2026-05-19,23700,PE,"{""pcr_oi"": 1.222694926715497, ""atm_ce_iv"": 15.599133310488918, ""atm_ce_oi"": 3946930.0, ""atm_pe_iv"": 17.39348462922098, ""atm_pe_oi"": 4484870.0, ""atm_ce_ltp"": 184.85, ""atm_pe_ltp"": 192.45, ""atm_strike"": 23700, ""delta_skew"": -0.4847773170731707, ""pcr_volume"": null, ""atm_ce_vega"": 11.42654, ""atm_pe_vega"": 11.42735, ""index_close"": 23681.6, ""iv_skew_otm"": -2.962849726107578, ""time_of_day"": -127, ""atm_ce_delta"": 0.51528, ""atm_ce_gamma"": 0.00089, ""atm_ce_theta"": -19.95467, ""atm_pe_delta"": -0.48547, ""atm_pe_gamma"": 0.0008, ""atm_pe_theta"": -15.37852, ""index_rsi_14"": 43.30218068535825, ""is_expiry_day"": 0, ""days_to_expiry"": 5, ""gamma_exposure"": 92219.82835, ""is_mid_session"": 0, ""theta_pressure"": 307.67778, ""index_return_1m"": 0.00009079602777926924, ""index_return_5m"": -0.00028495019703778443, ""is_open_session"": 1, ""atm_ce_oi_change"": 1489345.0, ""atm_option_close"": 192.15, ""atm_pe_oi_change"": 3102840.0, ""index_return_15m"": -0.00016676834610134566, ""index_trend_ma_9"": -4.200000000000728, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": -8.971428571428987, ""index_trend_ma_50"": 4.09599999999773, ""is_monthly_expiry"": 0, ""ce_oi_concentration"": 0.2616140858618498, ""pe_oi_concentration"": 0.2981481318194688, ""atm_option_range_15m"": 16.849999999999994, ""atm_option_return_1m"": 0.0018248175182481454, ""atm_option_return_5m"": 0.012915129151291603, ""index_volatility_15m"": 0.0002959515044411011, ""selected_security_id"": 51367, ""atm_option_volatility_15m"": 0.016901421222550846, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009960394959497038, ""pe_iv_slope_across_strikes"": -0.0010095564655961161}",0
2026-05-14 07:08:00+00,BANKNIFTY,2026-05-26,54300,CE,"{""pcr_oi"": 0.784998351698452, ""atm_ce_iv"": 21.33299892611011, ""atm_ce_oi"": 126510.0, ""atm_pe_iv"": 22.280590302319077, ""atm_pe_oi"": 101910.0, ""atm_ce_ltp"": 929.15, ""atm_pe_ltp"": 809.45, ""atm_strike"": 54300, ""delta_skew"": -0.4949967948717949, ""pcr_volume"": null, ""atm_ce_vega"": 39.65196, ""atm_pe_vega"": 39.65984, ""index_close"": 54282.75, ""iv_skew_otm"": -4.802449191505659, ""time_of_day"": -127, ""atm_ce_delta"": 0.53723, ""atm_ce_gamma"": 0.00019, ""atm_ce_theta"": -41.98444, ""atm_pe_delta"": -0.46358, ""atm_pe_gamma"": 0.00018, ""atm_pe_theta"": -28.66409, ""index_rsi_14"": 55.355731225296005, ""is_expiry_day"": 0, ""days_to_expiry"": 12, ""gamma_exposure"": 2863.1724, ""is_mid_session"": 0, ""theta_pressure"": 353.10531000000003, ""index_return_1m"": -0.000014737429663367822, ""index_return_5m"": -0.00013722550294522934, ""is_open_session"": 1, ""atm_ce_oi_change"": 38010.0, ""atm_option_close"": 930.15, ""atm_pe_oi_change"": 30720.0, ""index_return_15m"": 0.0006922271463650777, ""index_trend_ma_9"": 5.450000000004366, ""is_close_session"": 0, ""is_weekly_expiry"": 1, ""index_trend_ma_21"": 1.9428571428579744, ""index_trend_ma_50"": 74.33999999999651, ""is_monthly_expiry"": 1, ""ce_oi_concentration"": 0.36094296876643917, ""pe_oi_concentration"": 0.27935184688790005, ""atm_option_range_15m"": 40.0, ""atm_option_return_1m"": 0.0010762524888338805, ""atm_option_return_5m"": -0.002894356005788761, ""index_volatility_15m"": 0.0004107553940675153, ""selected_security_id"": 67206, ""atm_option_volatility_15m"": 0.01607353011096367, ""recent_high_breakout_flag"": 0, ""recent_low_breakdown_flag"": 0, ""ce_iv_slope_across_strikes"": -0.0009704520746380942, ""pe_iv_slope_across_strikes"": -0.00022559928218719778}",0
