time,symbol,expiry,strike,option_type,open,high,low,close,volume
2026-05-25 08:04:00+00,BANKNIFTY,2026-05-26,55000,PE,228,228.85,225.2,227.25,25500
2026-05-25 08:05:00+00,BANKNIFTY,2026-05-26,55000,PE,226.05,238.4,226.05,237.35,61140
2026-05-25 08:06:00+00,BANKNIFTY,2026-05-26,55000,PE,236.8,243.4,236.45,240.95,60180
2026-05-25 08:07:00+00,NIFTY,2026-05-26,24000,CE,81.8,83.35,81,82.3,963950
2026-05-25 08:08:00+00,NIFTY,2026-05-26,24000,CE,81.85,82.25,80.4,80.75,734760
2026-05-25 08:09:00+00,NIFTY,2026-05-26,24000,CE,80.45,82.6,79.7,82,1292655
2026-05-25 08:10:00+00,NIFTY,2026-05-26,24000,CE,81.45,81.5,79.65,80.4,606580
2026-05-25 08:11:00+00,NIFTY,2026-05-26,24000,CE,79.95,80.5,79.8,79.95,245635
2026-05-25 08:07:00+00,NIFTY,2026-05-26,24000,PE,96.6,97.35,94.7,95.95,864890
2026-05-25 08:08:00+00,NIFTY,2026-05-26,24000,PE,96.3,97,95.85,96.75,431600
2026-05-25 08:09:00+00,NIFTY,2026-05-26,24000,PE,96.85,97.85,95.1,95.7,1040715
2026-05-25 08:10:00+00,NIFTY,2026-05-26,24000,PE,96.05,97.85,96.05,97.25,685035
2026-05-25 08:11:00+00,NIFTY,2026-05-26,24000,PE,97.8,97.8,96.9,97.2,313625
2026-05-25 08:07:00+00,BANKNIFTY,2026-05-26,55000,CE,271.25,271.65,262.95,266.3,96630
2026-05-25 08:08:00+00,BANKNIFTY,2026-05-26,55000,CE,264.7,268.2,262.95,266,54870
2026-05-25 08:09:00+00,BANKNIFTY,2026-05-26,55000,CE,266.8,270.4,259.9,268.75,72390
2026-05-25 08:10:00+00,BANKNIFTY,2026-05-26,55000,CE,267.95,269,262.1,264.8,41760
2026-05-25 08:11:00+00,BANKNIFTY,2026-05-26,55000,CE,263.6,266.65,262.55,266,10560
2026-05-25 08:07:00+00,BANKNIFTY,2026-05-26,55000,PE,243.55,249.65,242.7,247,106290
2026-05-25 08:08:00+00,BANKNIFTY,2026-05-26,55000,PE,248,249.55,243.6,245.8,49290
2026-05-25 08:09:00+00,BANKNIFTY,2026-05-26,55000,PE,244.05,251.6,240.35,244.35,66030
2026-05-25 08:10:00+00,BANKNIFTY,2026-05-26,55000,PE,244,251.25,243.5,248.75,48690
2026-05-25 08:11:00+00,BANKNIFTY,2026-05-26,55000,PE,250.9,251.15,247,248.3,21060
2026-05-25 08:12:00+00,NIFTY,2026-05-26,23950,CE,103,103.55,97.35,97.35,1298050
2026-05-25 08:13:00+00,NIFTY,2026-05-26,23950,CE,97.7,101.15,94.7,101.15,1224535
2026-05-25 08:14:00+00,NIFTY,2026-05-26,23950,CE,100.95,100.95,97.2,97.3,533455
2026-05-25 08:15:00+00,NIFTY,2026-05-26,23950,CE,96.85,100.25,96.3,98.7,587405
2026-05-25 08:16:00+00,NIFTY,2026-05-26,23950,CE,100.7,101.5,99.95,101.4,303550
2026-05-25 08:12:00+00,NIFTY,2026-05-26,23950,PE,75,78.65,74.8,78.45,1896960
2026-05-25 08:13:00+00,NIFTY,2026-05-26,23950,PE,79.25,80.6,74.8,74.8,2445755
2026-05-25 08:14:00+00,NIFTY,2026-05-26,23950,PE,75.15,78.9,75.15,78.55,910065
2026-05-25 08:15:00+00,NIFTY,2026-05-26,23950,PE,79,79.75,76.05,77.25,1322230
2026-05-25 08:16:00+00,NIFTY,2026-05-26,23950,PE,77,77,75.05,75.15,466245
2026-05-25 08:12:00+00,BANKNIFTY,2026-05-26,55000,CE,263.35,264.95,240.65,243.65,173970
2026-05-25 08:13:00+00,BANKNIFTY,2026-05-26,55000,CE,244.65,253.65,237.5,251.95,132690
2026-05-25 08:14:00+00,BANKNIFTY,2026-05-26,55000,CE,253,253,248.55,248.65,34530
2026-05-25 08:15:00+00,BANKNIFTY,2026-05-26,55000,CE,247.5,262.2,246.4,259.7,96450
2026-05-25 08:16:00+00,BANKNIFTY,2026-05-26,55000,CE,265.05,269.6,264.45,269.1,73620
2026-05-25 08:12:00+00,BANKNIFTY,2026-05-26,55000,PE,249,269.8,247.9,267.3,189870
2026-05-25 08:13:00+00,BANKNIFTY,2026-05-26,55000,PE,266.6,272.15,255.45,256.8,133230
2026-05-25 08:14:00+00,BANKNIFTY,2026-05-26,55000,PE,259.05,264.2,258.95,263,49320
2026-05-25 08:15:00+00,BANKNIFTY,2026-05-26,55000,PE,263.5,265.9,247.75,250.2,117600
2026-05-25 08:16:00+00,BANKNIFTY,2026-05-26,55000,PE,243.75,245.95,238.7,238.75,88380
2026-05-25 08:17:00+00,NIFTY,2026-05-26,23950,CE,102.65,104.15,101.5,103.7,903955
2026-05-25 08:18:00+00,NIFTY,2026-05-26,23950,CE,102.85,104.2,102,103,522015
2026-05-25 08:19:00+00,NIFTY,2026-05-26,23950,CE,102.55,103.6,102.15,102.75,280150
2026-05-25 08:20:00+00,NIFTY,2026-05-26,23950,CE,103.5,104.05,102.25,102.65,331110
2026-05-25 08:21:00+00,NIFTY,2026-05-26,23950,CE,102.6,102.9,101.65,102,129285
2026-05-25 08:17:00+00,NIFTY,2026-05-26,23950,PE,74.05,75.25,72.8,72.95,791050
2026-05-25 08:18:00+00,NIFTY,2026-05-26,23950,PE,73.95,74.3,72.2,73.05,665275
2026-05-25 08:19:00+00,NIFTY,2026-05-26,23950,PE,73.7,73.7,72.55,73.15,312650
2026-05-25 08:20:00+00,NIFTY,2026-05-26,23950,PE,72.5,73.4,71.75,73.15,618020
2026-05-25 08:21:00+00,NIFTY,2026-05-26,23950,PE,72.85,73.85,72.85,73.55,182910
2026-05-25 08:17:00+00,BANKNIFTY,2026-05-26,55000,CE,273.65,274.05,265.65,271.25,79140
2026-05-25 08:18:00+00,BANKNIFTY,2026-05-26,55000,CE,270,274,267.85,269.85,71820
2026-05-25 08:19:00+00,BANKNIFTY,2026-05-26,55000,CE,269.45,277.4,268.9,276.4,72930
2026-05-25 08:20:00+00,BANKNIFTY,2026-05-26,55000,CE,280.1,287.55,277.75,285,146790
2026-05-25 08:21:00+00,BANKNIFTY,2026-05-26,55000,CE,281.25,281.8,277,279.2,40260
2026-05-25 08:17:00+00,BANKNIFTY,2026-05-26,55000,PE,236.6,244.3,235.7,240,71730
2026-05-25 08:18:00+00,BANKNIFTY,2026-05-26,55000,PE,241.7,243.05,236.05,241.5,53460
2026-05-25 08:19:00+00,BANKNIFTY,2026-05-26,55000,PE,241.15,242.9,230.3,231.6,68430
2026-05-25 08:20:00+00,BANKNIFTY,2026-05-26,55000,PE,228.95,232.65,225,230,96540
2026-05-25 08:21:00+00,BANKNIFTY,2026-05-26,55000,PE,231.25,234.5,231.25,232.85,24870
2026-05-25 08:22:00+00,NIFTY,2026-05-26,23950,CE,106.6,107.2,101,101.8,919360
2026-05-25 08:23:00+00,NIFTY,2026-05-26,23950,CE,101.7,102.15,97.5,97.6,891670
2026-05-25 08:24:00+00,NIFTY,2026-05-26,23950,CE,98.25,99.95,97.7,98,371280
2026-05-25 08:25:00+00,NIFTY,2026-05-26,23950,CE,99,99.95,95.45,95.6,592735
2026-05-25 08:26:00+00,NIFTY,2026-05-26,23950,CE,95.45,96.7,93.95,96.45,558415
2026-05-25 08:22:00+00,NIFTY,2026-05-26,23950,PE,69.45,73.6,68.85,73.05,1131715
2026-05-25 08:23:00+00,NIFTY,2026-05-26,23950,PE,73.05,76.3,72.85,75.85,1152125
2026-05-25 08:24:00+00,NIFTY,2026-05-26,23950,PE,75.6,75.6,74.1,75.5,523575
2026-05-25 08:25:00+00,NIFTY,2026-05-26,23950,PE,74.1,77.55,73.75,77.55,793715
2026-05-25 08:26:00+00,NIFTY,2026-05-26,23950,PE,77.65,78.75,76,76.3,879060
2026-05-25 08:22:00+00,BANKNIFTY,2026-05-26,55000,CE,290.1,291.7,284.85,285.8,104010
2026-05-25 08:23:00+00,BANKNIFTY,2026-05-26,55000,CE,286.85,286.85,273.55,276.45,100380
2026-05-25 08:24:00+00,BANKNIFTY,2026-05-26,55000,CE,278,280.95,274.7,277.45,63450
2026-05-25 08:25:00+00,BANKNIFTY,2026-05-26,55000,CE,277,277.45,262.55,264.25,93000
2026-05-25 08:26:00+00,BANKNIFTY,2026-05-26,55000,CE,262.5,263.25,256.55,260.7,68910
2026-05-25 08:22:00+00,BANKNIFTY,2026-05-26,55000,PE,222.05,228.55,221.3,227.05,57870
2026-05-25 08:23:00+00,BANKNIFTY,2026-05-26,55000,PE,226.7,234.1,226.7,232.9,64590
2026-05-25 08:24:00+00,BANKNIFTY,2026-05-26,55000,PE,230.4,233,229.6,230.6,47460
2026-05-25 08:25:00+00,BANKNIFTY,2026-05-26,55000,PE,229.65,239.85,229.65,239.85,87960
2026-05-25 08:26:00+00,BANKNIFTY,2026-05-26,55000,PE,239.2,246.1,239.2,243.5,82980
2026-05-25 08:27:00+00,NIFTY,2026-05-26,23950,CE,95,97.45,95,95.25,371670
2026-05-25 08:28:00+00,NIFTY,2026-05-26,23950,CE,95.75,96.3,92.5,95.05,784615
2026-05-25 08:29:00+00,NIFTY,2026-05-26,23950,CE,95.5,97.25,95.05,95.4,380315
2026-05-25 08:30:00+00,NIFTY,2026-05-26,23950,CE,94.95,96.15,93.95,96.1,420030
2026-05-25 08:31:00+00,NIFTY,2026-05-26,23950,CE,96.1,96.25,95.2,95.9,172120
2026-05-25 08:27:00+00,NIFTY,2026-05-26,23950,PE,77.6,77.6,75,76.7,653185
2026-05-25 08:28:00+00,NIFTY,2026-05-26,23950,PE,76.5,79.1,76,77.15,969410
2026-05-25 08:29:00+00,NIFTY,2026-05-26,23950,PE,76.55,77.3,75.1,77.05,597870
2026-05-25 08:30:00+00,NIFTY,2026-05-26,23950,PE,77.5,78.7,76.7,76.9,805415
2026-05-25 08:31:00+00,NIFTY,2026-05-26,23950,PE,76.75,77.5,76.2,76.85,247845
2026-05-25 08:27:00+00,BANKNIFTY,2026-05-26,55000,CE,257.05,262.4,251,251,99870
2026-05-25 08:28:00+00,BANKNIFTY,2026-05-26,55000,CE,251.9,252.85,242.45,251,119280
2026-05-25 08:29:00+00,BANKNIFTY,2026-05-26,55000,CE,253.6,260,250.3,255.9,69210
2026-05-25 08:30:00+00,BANKNIFTY,2026-05-26,55000,CE,256.25,259.4,252.3,258.7,46140
2026-05-25 08:31:00+00,BANKNIFTY,2026-05-26,55000,CE,258.9,260.25,248.95,251.05,101310
2026-05-25 08:27:00+00,BANKNIFTY,2026-05-26,55000,PE,245.25,248.05,240,247.45,80940
2026-05-25 08:28:00+00,BANKNIFTY,2026-05-26,55000,PE,246.4,254.95,246.25,249.2,122490
2026-05-25 08:29:00+00,BANKNIFTY,2026-05-26,55000,PE,246.15,249.3,240.2,244.95,63960
2026-05-25 08:30:00+00,BANKNIFTY,2026-05-26,55000,PE,244.75,247.55,241.05,243.05,48570
2026-05-25 08:31:00+00,BANKNIFTY,2026-05-26,55000,PE,244.05,251.2,241.05,249,26550
2026-05-25 08:32:00+00,NIFTY,2026-05-26,24000,CE,71.85,76.2,71.85,76.1,1726400
2026-05-25 08:33:00+00,NIFTY,2026-05-26,24000,CE,76.25,79.65,75.45,79.6,1981850
2026-05-25 08:34:00+00,NIFTY,2026-05-26,24000,CE,79.95,79.95,77.3,78.2,1995630
2026-05-25 08:35:00+00,NIFTY,2026-05-26,24000,CE,77.75,78.65,76.5,76.65,1058525
2026-05-25 08:36:00+00,NIFTY,2026-05-26,24000,CE,75.95,76.3,73.4,73.6,1113320
2026-05-25 08:32:00+00,NIFTY,2026-05-26,24000,PE,101.4,101.8,96.05,96.05,1393080
2026-05-25 08:33:00+00,NIFTY,2026-05-26,24000,PE,95.95,96.75,92.5,92.5,1269970
2026-05-25 08:34:00+00,NIFTY,2026-05-26,24000,PE,92.05,95.45,92,94.6,1335685
2026-05-25 08:35:00+00,NIFTY,2026-05-26,24000,PE,94.85,95.95,93.75,95.95,552760
2026-05-25 08:36:00+00,NIFTY,2026-05-26,24000,PE,96.95,99.25,96.35,99.05,799955
2026-05-25 08:32:00+00,BANKNIFTY,2026-05-26,55000,CE,254.1,275.1,253.9,272.9,138390
2026-05-25 08:33:00+00,BANKNIFTY,2026-05-26,55000,CE,272.1,280.3,269.2,280.3,133770
2026-05-25 08:34:00+00,BANKNIFTY,2026-05-26,55000,CE,283.05,286.45,275.9,281.45,144270
2026-05-25 08:35:00+00,BANKNIFTY,2026-05-26,55000,CE,281.8,282.95,278.75,279.2,70710
2026-05-25 08:36:00+00,BANKNIFTY,2026-05-26,55000,CE,274.95,276.15,268,270.3,69510
2026-05-25 08:32:00+00,BANKNIFTY,2026-05-26,55000,PE,245.9,246.15,224.05,226.4,126540
2026-05-25 08:33:00+00,BANKNIFTY,2026-05-26,55000,PE,227.25,230.8,220.8,221.4,80100
2026-05-25 08:34:00+00,BANKNIFTY,2026-05-26,55000,PE,217.5,224,215,221.45,112170
2026-05-25 08:35:00+00,BANKNIFTY,2026-05-26,55000,PE,222.75,222.95,218.8,222.35,44850
2026-05-25 08:36:00+00,BANKNIFTY,2026-05-26,55000,PE,225.9,228.8,223.75,228,43770
2026-05-25 08:37:00+00,NIFTY,2026-05-26,23950,CE,98.1,98.25,93.15,93.15,920270
2026-05-25 08:38:00+00,NIFTY,2026-05-26,23950,CE,93,95.3,92.55,94.6,748930
2026-05-25 08:39:00+00,NIFTY,2026-05-26,23950,CE,94.2,95.85,94.2,95.6,462540
2026-05-25 08:40:00+00,NIFTY,2026-05-26,23950,CE,95.3,98.6,94.85,98.45,778570
2026-05-25 08:41:00+00,NIFTY,2026-05-26,23950,CE,98.1,99.65,97.2,98.85,482300
2026-05-25 08:37:00+00,NIFTY,2026-05-26,23950,PE,73.85,77.85,73.6,77.8,1393535
2026-05-25 08:38:00+00,NIFTY,2026-05-26,23950,PE,78.55,79,76.45,76.85,1226160
2026-05-25 08:39:00+00,NIFTY,2026-05-26,23950,PE,77.85,77.85,75.95,76.2,651560
2026-05-25 08:40:00+00,NIFTY,2026-05-26,23950,PE,76.55,76.95,73,73.05,1021930
2026-05-25 08:41:00+00,NIFTY,2026-05-26,23950,PE,73.2,74.3,71.75,72.4,556335
2026-05-25 08:37:00+00,BANKNIFTY,2026-05-26,55000,CE,272.65,274.2,261.85,261.85,64920
2026-05-25 08:38:00+00,BANKNIFTY,2026-05-26,55000,CE,260.75,264.15,255.85,262.3,75960
2026-05-25 08:39:00+00,BANKNIFTY,2026-05-26,55000,CE,261.6,265.6,257.1,261.8,58980
2026-05-25 08:40:00+00,BANKNIFTY,2026-05-26,55000,CE,261.5,272.25,260.85,272.25,67680
2026-05-25 08:41:00+00,BANKNIFTY,2026-05-26,55000,CE,272.05,276.85,269.7,274.55,61950
2026-05-25 08:37:00+00,BANKNIFTY,2026-05-26,55000,PE,227.5,235.2,225.85,235.2,75000
2026-05-25 08:38:00+00,BANKNIFTY,2026-05-26,55000,PE,235.85,239,232,234.65,73590
2026-05-25 08:39:00+00,BANKNIFTY,2026-05-26,55000,PE,235.15,238,231.45,235.45,45960
2026-05-25 08:40:00+00,BANKNIFTY,2026-05-26,55000,PE,234.75,235.5,225.75,225.75,95130
2026-05-25 08:41:00+00,BANKNIFTY,2026-05-26,55000,PE,226.5,228.95,221.3,223.45,58200
2026-05-25 08:42:00+00,NIFTY,2026-05-26,23950,CE,98.4,99.35,96.5,96.5,465985
2026-05-25 08:43:00+00,NIFTY,2026-05-26,23950,CE,96.25,97.2,93.55,93.55,549120
2026-05-25 08:44:00+00,NIFTY,2026-05-26,23950,CE,93.45,94.2,91.6,92.6,766415
2026-05-25 08:45:00+00,NIFTY,2026-05-26,23950,CE,93.8,97.15,92.6,97,653445
2026-05-25 08:46:00+00,NIFTY,2026-05-26,23950,CE,96.5,96.75,94.55,95.25,372060
2026-05-25 08:42:00+00,NIFTY,2026-05-26,23950,PE,73.1,74.3,72.15,74.3,529750
2026-05-25 08:43:00+00,NIFTY,2026-05-26,23950,PE,74.7,77.65,74,77.5,938860
2026-05-25 08:44:00+00,NIFTY,2026-05-26,23950,PE,77.7,79.7,77.3,78.45,1258270
2026-05-25 08:45:00+00,NIFTY,2026-05-26,23950,PE,77.5,78.75,73.95,74.3,1235715
2026-05-25 08:46:00+00,NIFTY,2026-05-26,23950,PE,74.8,76.7,74.6,76.7,400075
2026-05-25 08:42:00+00,BANKNIFTY,2026-05-26,55000,CE,270.6,275,264.45,264.45,51750
2026-05-25 08:43:00+00,BANKNIFTY,2026-05-26,55000,CE,264.7,266.6,258.6,258.6,72660
2026-05-25 08:44:00+00,BANKNIFTY,2026-05-26,55000,CE,258.9,260.7,250.4,252,96780
2026-05-25 08:45:00+00,BANKNIFTY,2026-05-26,55000,CE,254.4,264.2,251.05,261.7,72240
2026-05-25 08:46:00+00,BANKNIFTY,2026-05-26,55000,CE,261.4,261.4,257.4,260,41190
2026-05-25 08:42:00+00,BANKNIFTY,2026-05-26,55000,PE,226.65,228.75,224.05,228.2,33090
2026-05-25 08:43:00+00,BANKNIFTY,2026-05-26,55000,PE,227.35,234.85,227.15,234.85,58740
2026-05-25 08:44:00+00,BANKNIFTY,2026-05-26,55000,PE,236,241.6,234.5,241.6,113280
2026-05-25 08:45:00+00,BANKNIFTY,2026-05-26,55000,PE,240,241.5,225.2,225.8,102480
2026-05-25 08:46:00+00,BANKNIFTY,2026-05-26,55000,PE,228.2,233.1,227.9,231.45,45030
2026-05-25 08:47:00+00,NIFTY,2026-05-26,23950,CE,94.8,96.05,93.85,94,298155
2026-05-25 08:48:00+00,NIFTY,2026-05-26,23950,CE,94.2,94.75,92,92.3,480415
2026-05-25 08:49:00+00,NIFTY,2026-05-26,23950,CE,92.15,94.15,91.15,93.4,605735
2026-05-25 08:50:00+00,NIFTY,2026-05-26,23950,CE,93.85,95.85,93.7,95.4,524095
2026-05-25 08:51:00+00,NIFTY,2026-05-26,23950,CE,96.35,96.65,94.7,94.9,348920
2026-05-25 08:47:00+00,NIFTY,2026-05-26,23950,PE,76.35,77.2,74.7,76.6,469235
2026-05-25 08:48:00+00,NIFTY,2026-05-26,23950,PE,76.15,78.75,75.95,78.1,687830
2026-05-25 08:49:00+00,NIFTY,2026-05-26,23950,PE,78.4,79.5,76.3,77.3,971750
2026-05-25 08:50:00+00,NIFTY,2026-05-26,23950,PE,76.6,76.7,74.25,74.8,691275
2026-05-25 08:51:00+00,NIFTY,2026-05-26,23950,PE,73.85,75.8,73.85,75.8,457080
2026-05-25 08:47:00+00,BANKNIFTY,2026-05-26,55000,CE,260.75,266.85,259.9,260.05,60360
2026-05-25 08:48:00+00,BANKNIFTY,2026-05-26,55000,CE,260.85,262.35,253.5,253.9,44880
2026-05-25 08:49:00+00,BANKNIFTY,2026-05-26,55000,CE,254,256.8,241.55,247.8,164490
2026-05-25 08:50:00+00,BANKNIFTY,2026-05-26,55000,CE,249,262.35,248.5,259.2,111360
2026-05-25 08:51:00+00,BANKNIFTY,2026-05-26,55000,CE,262.8,262.8,254.6,258.2,50970
2026-05-25 08:47:00+00,BANKNIFTY,2026-05-26,55000,PE,230,230.85,223.1,229.75,50310
2026-05-25 08:48:00+00,BANKNIFTY,2026-05-26,55000,PE,229.8,236.9,229.25,235.9,53190
2026-05-25 08:49:00+00,BANKNIFTY,2026-05-26,55000,PE,237,247.05,232.8,243.05,113880
2026-05-25 08:50:00+00,BANKNIFTY,2026-05-26,55000,PE,239,240.7,227,232.3,83400
2026-05-25 08:51:00+00,BANKNIFTY,2026-05-26,55000,PE,228,236.6,228,234.3,40530
2026-05-25 08:52:00+00,NIFTY,2026-05-26,23950,CE,95.25,97.35,94.55,95.2,581425
2026-05-25 08:53:00+00,NIFTY,2026-05-26,23950,CE,93.9,94.9,92.55,94.1,489320
2026-05-25 08:54:00+00,NIFTY,2026-05-26,23950,CE,93.7,96,93.7,95.5,239070
2026-05-25 08:55:00+00,NIFTY,2026-05-26,23950,CE,95,97.6,95,97.55,519610
2026-05-25 08:56:00+00,NIFTY,2026-05-26,23950,CE,98.5,101.35,98.5,101.35,923715
2026-05-25 08:52:00+00,NIFTY,2026-05-26,23950,PE,75.3,75.65,72.6,74.9,821145
2026-05-25 08:53:00+00,NIFTY,2026-05-26,23950,PE,76.2,77.35,75.15,75.7,658190
2026-05-25 08:54:00+00,NIFTY,2026-05-26,23950,PE,76.25,76.25,73.65,74,403910
2026-05-25 08:55:00+00,NIFTY,2026-05-26,23950,PE,74.55,74.9,72.5,72.55,557245
2026-05-25 08:56:00+00,NIFTY,2026-05-26,23950,PE,72,72,70.1,70.45,1107795
2026-05-25 08:52:00+00,BANKNIFTY,2026-05-26,55000,CE,257.6,264,255.3,255.3,63210
2026-05-25 08:53:00+00,BANKNIFTY,2026-05-26,55000,CE,254,255.3,248.15,254.45,74010
2026-05-25 08:54:00+00,BANKNIFTY,2026-05-26,55000,CE,253.95,262,253.55,257.85,57990
2026-05-25 08:55:00+00,BANKNIFTY,2026-05-26,55000,CE,258.4,264.3,257.05,263.6,64680
2026-05-25 08:56:00+00,BANKNIFTY,2026-05-26,55000,CE,263.3,271.65,263.3,271.4,78420
2026-05-25 08:52:00+00,BANKNIFTY,2026-05-26,55000,PE,233.55,234.5,224.5,234.5,63390
2026-05-25 08:53:00+00,BANKNIFTY,2026-05-26,55000,PE,236,240,233.4,235.25,65550
2026-05-25 08:54:00+00,BANKNIFTY,2026-05-26,55000,PE,235.4,236,226.8,230.9,40710
2026-05-25 08:55:00+00,BANKNIFTY,2026-05-26,55000,PE,231.05,232.55,227,227.3,31950
2026-05-25 08:56:00+00,BANKNIFTY,2026-05-26,55000,PE,227.5,228.8,221.65,221.65,56310
2026-05-25 08:57:00+00,NIFTY,2026-05-26,24000,CE,79,79.95,75.8,78.4,2868060
2026-05-25 08:58:00+00,NIFTY,2026-05-26,24000,CE,78.9,82.4,78.2,81,2210065
2026-05-25 08:59:00+00,NIFTY,2026-05-26,24000,CE,79.75,80.75,78.1,78.5,1843595
2026-05-25 09:00:00+00,NIFTY,2026-05-26,24000,CE,78.75,80,77.2,79.2,1367665
2026-05-25 09:01:00+00,NIFTY,2026-05-26,24000,CE,78.95,80.3,78.5,78.6,664755
2026-05-25 08:57:00+00,NIFTY,2026-05-26,24000,PE,89.8,94.2,89.2,91.1,2058225
2026-05-25 08:58:00+00,NIFTY,2026-05-26,24000,PE,90.7,91.45,86.7,87.8,1452945
2026-05-25 08:59:00+00,NIFTY,2026-05-26,24000,PE,89.5,91.5,88.9,91.05,1208935
2026-05-25 09:00:00+00,NIFTY,2026-05-26,24000,PE,90.7,93.3,90.1,91.1,1072630
2026-05-25 09:01:00+00,NIFTY,2026-05-26,24000,PE,91.5,92.15,90.25,92.15,441025
2026-05-25 08:57:00+00,BANKNIFTY,2026-05-26,55000,CE,280.55,284.05,273.65,281.7,137640
2026-05-25 08:58:00+00,BANKNIFTY,2026-05-26,55000,CE,280.1,285.05,276.35,279.7,79170
2026-05-25 08:59:00+00,BANKNIFTY,2026-05-26,55000,CE,275.6,280.6,272.5,278.55,58830
2026-05-25 09:00:00+00,BANKNIFTY,2026-05-26,55000,CE,277.35,283.9,274.7,282,78690
2026-05-25 09:01:00+00,BANKNIFTY,2026-05-26,55000,CE,281.4,282.7,273.8,276.05,54090
2026-05-25 08:57:00+00,BANKNIFTY,2026-05-26,55000,PE,213.9,218.85,209.8,210.45,125010
2026-05-25 08:58:00+00,BANKNIFTY,2026-05-26,55000,PE,213,215.15,207.45,212,77010
2026-05-25 08:59:00+00,BANKNIFTY,2026-05-26,55000,PE,215.5,215.65,211,213,65070
2026-05-25 09:00:00+00,BANKNIFTY,2026-05-26,55000,PE,213.3,214.9,209.15,210.6,76830
2026-05-25 09:01:00+00,BANKNIFTY,2026-05-26,55000,PE,211.2,216,209.25,213.45,36210
2026-05-25 09:12:00+00,NIFTY,2026-05-26,24000,CE,93.5,95,89.8,92.65,2096900
2026-05-25 09:13:00+00,NIFTY,2026-05-26,24000,CE,92.45,95.6,91.25,95.25,2031380
2026-05-25 09:14:00+00,NIFTY,2026-05-26,24000,CE,97.15,104.2,97.15,100.95,7125105
2026-05-25 09:15:00+00,NIFTY,2026-05-26,24000,CE,100.6,104.5,99.6,103.8,4688775
2026-05-25 09:16:00+00,NIFTY,2026-05-26,24000,CE,103.85,107.9,102,107.9,3307330
2026-05-25 09:12:00+00,NIFTY,2026-05-26,24000,PE,81,83.2,80.1,81.25,1565330
2026-05-25 09:13:00+00,NIFTY,2026-05-26,24000,PE,81.4,82.45,79.25,79.55,1490320
2026-05-25 09:14:00+00,NIFTY,2026-05-26,24000,PE,78.1,78.1,72.6,74.8,4009850
2026-05-25 09:15:00+00,NIFTY,2026-05-26,24000,PE,75.85,76.2,71,71.05,3093480
2026-05-25 09:16:00+00,NIFTY,2026-05-26,24000,PE,71.05,72.8,68.6,68.7,2213380
2026-05-25 09:12:00+00,BANKNIFTY,2026-05-26,55100,CE,264.4,266.7,256.55,257.55,47670
2026-05-25 09:13:00+00,BANKNIFTY,2026-05-26,55100,CE,257.6,267.05,257.6,266.6,56760
2026-05-25 09:14:00+00,BANKNIFTY,2026-05-26,55100,CE,268.25,295.55,268.25,294.6,216120
2026-05-25 09:15:00+00,BANKNIFTY,2026-05-26,55100,CE,293.5,321.65,293.5,318.7,263370
2026-05-25 09:16:00+00,BANKNIFTY,2026-05-26,55100,CE,323.1,344.9,313.85,343.9,193440
2026-05-25 09:12:00+00,BANKNIFTY,2026-05-26,55100,PE,228.35,232.4,226.2,232.4,18120
2026-05-25 09:13:00+00,BANKNIFTY,2026-05-26,55100,PE,231.15,232.35,223.5,224.8,30900
2026-05-25 09:14:00+00,BANKNIFTY,2026-05-26,55100,PE,221.9,222.9,198.55,202.2,120900
2026-05-25 09:15:00+00,BANKNIFTY,2026-05-26,55100,PE,202.7,202.7,182.35,183.75,151230
2026-05-25 09:16:00+00,BANKNIFTY,2026-05-26,55100,PE,179.7,186.9,171.7,171.7,102270
2026-05-25 09:22:00+00,NIFTY,2026-05-26,24050,CE,81.05,83.55,80.65,83.1,995995
2026-05-25 09:23:00+00,NIFTY,2026-05-26,24050,CE,83.25,86.7,82.6,83.1,1699360
2026-05-25 09:24:00+00,NIFTY,2026-05-26,24050,CE,83.75,84.75,81.8,84.75,871780
2026-05-25 09:25:00+00,NIFTY,2026-05-26,24050,CE,84.45,85.95,83.85,84.1,1041560
2026-05-25 09:26:00+00,NIFTY,2026-05-26,24050,CE,84.15,85.5,82.5,85.2,649285
2026-05-25 09:22:00+00,NIFTY,2026-05-26,24050,PE,92.25,92.65,90.45,90.9,364325
2026-05-25 09:23:00+00,NIFTY,2026-05-26,24050,PE,90.6,91.2,88,90.85,628615
2026-05-25 09:24:00+00,NIFTY,2026-05-26,24050,PE,90.5,92,89.6,89.6,533650
2026-05-25 09:25:00+00,NIFTY,2026-05-26,24050,PE,89.85,91.1,89.05,91,404950
2026-05-25 09:26:00+00,NIFTY,2026-05-26,24050,PE,90.85,91.5,89.3,89.85,311220
2026-05-25 09:22:00+00,BANKNIFTY,2026-05-26,55200,CE,312.8,316.8,307,309.2,75840
2026-05-25 09:23:00+00,BANKNIFTY,2026-05-26,55200,CE,310.9,320.4,301.7,304.75,75240
2026-05-25 09:24:00+00,BANKNIFTY,2026-05-26,55200,CE,305.3,316.55,303,312.55,65730
2026-05-25 09:25:00+00,BANKNIFTY,2026-05-26,55200,CE,313,319.85,308.1,314.15,82320
2026-05-25 09:26:00+00,BANKNIFTY,2026-05-26,55200,CE,315.7,319.2,313,315.6,46590
2026-05-25 09:22:00+00,BANKNIFTY,2026-05-26,55200,PE,195,198.7,193.65,197.95,66690
